geography_code,mean_normalised_score,input_variables,geography_name
E05013041,0.5518789832212968,"['1', '2', '3', '4', '5', '6']",Foggy Furze
E05013042,0.5518789832212968,"['1', '2', '3', '4', '5', '6']",Hart
E05013043,0.5518789832212968,"['1', '2', '3', '4', '5', '6']",Headland & Harbour
E05013044,0.5518789832212968,"['1', '2', '3', '4', '5', '6']",Manor House
E05013045,0.5518789832212968,"['1', '2', '3', '4', '5', '6']",Rossmere
E05013046,0.5518789832212968,"['1', '2', '3', '4', '5', '6']",Rural West
E05013047,0.5518789832212968,"['1', '2', '3', '4', '5', '6']",Seaton
E05013048,0.5518789832212968,"['1', '2', '3', '4', '5', '6']",Throston
E05013049,0.5518789832212968,"['1', '2', '3', '4', '5', '6']",Victoria
E05013064,0.3279547651009162,"['1', '3', '4', '5', '6']",Adlington & Anderton
E05013065,0.3279547651009162,"['1', '3', '4', '5', '6']",Buckshaw & Whittle
E05013066,0.3279547651009162,"['1', '3', '4', '5', '6']",Chorley East
E05013067,0.3279547651009162,"['1', '3', '4', '5', '6']",Chorley North East
E05013068,0.3279547651009162,"['1', '3', '4', '5', '6']",Chorley North West
E05013069,0.3279547651009162,"['1', '3', '4', '5', '6']",Chorley North & Astley
E05013070,0.3279547651009162,"['1', '3', '4', '5', '6']",Chorley South East & Heath Charnock
E05013071,0.3279547651009162,"['1', '3', '4', '5', '6']",Chorley South West
E05013072,0.3279547651009162,"['1', '3', '4', '5', '6']","Clayton East, Brindle & Hoghton"
E05013073,0.3279547651009162,"['1', '3', '4', '5', '6']",Clayton West & Cuerden
E05013074,0.3279547651009162,"['1', '3', '4', '5', '6']",Coppull
E05013075,0.3279547651009162,"['1', '3', '4', '5', '6']","Croston, Mawdesley & Euxton South"
E05013076,0.3279547651009162,"['1', '3', '4', '5', '6']","Eccleston, Heskin & Charnock Richard"
E05013077,0.3279547651009162,"['1', '3', '4', '5', '6']",Euxton
E05013169,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Appleton
E05013170,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Bankfield
E05013171,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Beechwood & Heath
E05013172,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Birchfield
E05013173,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Bridgewater
E05013174,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Central & West Bank
E05013175,0.4175418025310422,"['1', '2', '3', '4', '5', '6']","Daresbury, Moore & Sandymoor"
E05013176,0.4175418025310422,"['1', '2', '3', '4', '5', '6']","Ditton, Hale Village & Halebank"
E05013177,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Farnworth
E05013178,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Grange
E05013179,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Halton Castle
E05013180,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Halton Lea
E05013181,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Halton View
E05013182,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Highfield
E05013183,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Hough Green
E05013184,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Mersey & Weston
E05013185,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Norton North
E05013186,0.4175418025310422,"['1', '2', '3', '4', '5', '6']",Norton South & Preston Brook
E05013200,0.7393586151889121,"['1', '3', '4', '5', '6']",Barnoldswick
E05013201,0.7393586151889121,"['1', '3', '4', '5', '6']",Barrowford & Pendleside
E05013202,0.7393586151889121,"['1', '3', '4', '5', '6']",Boulsworth & Foulridge
E05013203,0.7393586151889121,"['1', '3', '4', '5', '6']",Bradley
E05013204,0.7393586151889121,"['1', '3', '4', '5', '6']",Brierfield East & Clover Hill
E05013205,0.7393586151889121,"['1', '3', '4', '5', '6']",Brierfield West & Reedley
E05013206,0.7393586151889121,"['1', '3', '4', '5', '6']",Earby & Coates
E05013207,0.7393586151889121,"['1', '3', '4', '5', '6']",Fence & Higham
E05013208,0.7393586151889121,"['1', '3', '4', '5', '6']",Marsden & Southfield
E05013209,0.7393586151889121,"['1', '3', '4', '5', '6']",Vivary Bridge
E05013210,0.7393586151889121,"['1', '3', '4', '5', '6']",Waterside & Horsfield
E05013211,0.7393586151889121,"['1', '3', '4', '5', '6']",Whitefield & Walverden
E05013270,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Newsham
E05013271,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Seghill with Seaton Delaval
E05013830,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Garforth & Swillington
E05013831,0.4063256381740041,"['1', '2', '3', '4', '5', '6']",Temple Newsam
E05013862,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Bothal
E05013863,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Pegswood
E47000001,0.4323199480481375,"['1', '2', '3', '4', '5', '6']",Greater Manchester
E47000002,0.474129206363866,"['1', '2', '3', '4', '5', '6']",South Yorkshire
E47000003,0.474129206363866,"['1', '2', '3', '4', '5', '6']",West Yorkshire
E47000004,0.4323199480481375,"['1', '2', '3', '4', '5', '6']",Liverpool City Region
E47000006,0.48734108536553583,"['1', '2', '3', '4', '5', '6']",Tees Valley
E47000010,0.48734108536553583,"['1', '2', '3', '4', '5', '6']",North East
E47000011,0.48734108536553583,"['1', '2', '3', '4', '5', '6']",North of Tyne
