date,geography_code,variable_name,variable_unit,value
2020-01-01,E05000750,GVA,£m,61.181967171
2020-01-01,E05000751,GVA,£m,127.79802094499999
2020-01-01,E05000752,GVA,£m,280.484173527
2020-01-01,E05000753,GVA,£m,193.870262811
2020-01-01,E05000754,GVA,£m,181.015117987
2020-01-01,E05000755,GVA,£m,140.977813799
2020-01-01,E05000756,GVA,£m,146.686664797
2020-01-01,E05000757,GVA,£m,429.25562758499996
2020-01-01,E05000758,GVA,£m,58.895515558
2020-01-01,E05000779,GVA,£m,351.134208728
2020-01-01,E05000780,GVA,£m,179.013687931
2020-01-01,E05000781,GVA,£m,386.499506676
2020-01-01,E05000782,GVA,£m,139.014519358
2020-01-01,E05000783,GVA,£m,948.081941366
2020-01-01,E05000784,GVA,£m,315.50255715
2020-01-01,E05000785,GVA,£m,467.029992725
2020-01-01,E05000786,GVA,£m,290.714792963
2020-01-01,E05000787,GVA,£m,399.773660493
2020-01-01,E05000788,GVA,£m,516.994201396
2020-01-01,E05000789,GVA,£m,222.347034592
2020-01-01,E05000790,GVA,£m,438.813574138
2020-01-01,E05000791,GVA,£m,332.29615791
2020-01-01,E05000792,GVA,£m,389.17972801
2020-01-01,E05000793,GVA,£m,309.051869835
2020-01-01,E05000794,GVA,£m,137.926237792
2020-01-01,E05000795,GVA,£m,122.227742204
2020-01-01,E05000796,GVA,£m,95.269018904
2020-01-01,E05000797,GVA,£m,76.743708005
2020-01-01,E05000798,GVA,£m,322.6091191
2020-01-01,E05000799,GVA,£m,409.534220711
2020-01-01,E05000800,GVA,£m,75.667230618
2020-01-01,E05000801,GVA,£m,380.789502122
2020-01-01,E05000802,GVA,£m,49.924649094
2020-01-01,E05000803,GVA,£m,98.55073277400001
2020-01-01,E05000804,GVA,£m,109.437168848
2020-01-01,E05000805,GVA,£m,49.102840958
2020-01-01,E05000806,GVA,£m,303.327541349
2020-01-01,E05000807,GVA,£m,108.582756402
2020-01-01,E05000808,GVA,£m,53.869554571
2020-01-01,E05000809,GVA,£m,345.312117183
2020-01-01,E05000810,GVA,£m,193.779267732
2020-01-01,E05000811,GVA,£m,247.10158381
2020-01-01,E05000812,GVA,£m,250.335021115
2020-01-01,E05000813,GVA,£m,146.460524198
2020-01-01,E05000814,GVA,£m,66.588551456
2020-01-01,E05000815,GVA,£m,83.76277461400001
2020-01-01,E05000816,GVA,£m,792.361967706
2020-01-01,E05000817,GVA,£m,96.801843671
2020-01-01,E05000818,GVA,£m,94.908655521
2020-01-01,E05000819,GVA,£m,1100.06055524
2020-01-01,E05000820,GVA,£m,230.37787864
2020-01-01,E05000821,GVA,£m,191.89488777
2020-01-01,E05000822,GVA,£m,393.0726543
2020-01-01,E05000823,GVA,£m,107.66720001
2020-01-01,E05000824,GVA,£m,279.154758686
2020-01-01,E05000825,GVA,£m,142.728862008
2020-01-01,E05000826,GVA,£m,2020.6695970130002
2020-01-01,E05000827,GVA,£m,246.425717534
2020-01-01,E05000828,GVA,£m,109.874652494
2020-01-01,E05000829,GVA,£m,1806.96646638
2020-01-01,E05000830,GVA,£m,145.87343098
2020-01-01,E05000831,GVA,£m,243.24957629
2020-01-01,E05000832,GVA,£m,398.973867021
2020-01-01,E05000833,GVA,£m,917.87814159
2020-01-01,E05000834,GVA,£m,79.372900541
2020-01-01,E05000835,GVA,£m,104.008381939
2020-01-01,E05000836,GVA,£m,103.53311586800001
2020-01-01,E05000837,GVA,£m,142.85431296
2020-01-01,E05000838,GVA,£m,157.655659091
2020-01-01,E05000839,GVA,£m,102.627708188
2020-01-01,E05000840,GVA,£m,120.879699503
2020-01-01,E05000841,GVA,£m,81.93553646800001
2020-01-01,E05000842,GVA,£m,67.887766425
2020-01-01,E05000843,GVA,£m,254.65197584999999
2020-01-01,E05000844,GVA,£m,74.731532095
2020-01-01,E05000845,GVA,£m,156.022101708
2020-01-01,E05000846,GVA,£m,267.361946934
2020-01-01,E05000847,GVA,£m,336.432758402
2020-01-01,E05000848,GVA,£m,379.786783744
2020-01-01,E05000849,GVA,£m,137.329654573
2020-01-01,E05000850,GVA,£m,155.234522855
2020-01-01,E05000851,GVA,£m,288.39106345
2020-01-01,E05000852,GVA,£m,273.055552638
2020-01-01,E05000853,GVA,£m,290.986264239
2020-01-01,E05000854,GVA,£m,311.858142005
2020-01-01,E05000855,GVA,£m,172.10896719
2020-01-01,E05000856,GVA,£m,93.961969497
2020-01-01,E05000857,GVA,£m,489.522181707
2020-01-01,E05000858,GVA,£m,71.156893758
2020-01-01,E05000859,GVA,£m,138.810453788
2020-01-01,E05000860,GVA,£m,101.089046968
2020-01-01,E05000861,GVA,£m,348.63389907000004
2020-01-01,E05000862,GVA,£m,470.982913126
2020-01-01,E05000863,GVA,£m,101.73989965
2020-01-01,E05000864,GVA,£m,155.372761374
2020-01-01,E05000886,GVA,£m,454.73967228
2020-01-01,E05000887,GVA,£m,154.728495824
2020-01-01,E05000888,GVA,£m,122.866549337
2020-01-01,E05000889,GVA,£m,4905.84175165
2020-01-01,E05000890,GVA,£m,176.793384627
2020-01-01,E05000891,GVA,£m,172.822765752
2020-01-01,E05000892,GVA,£m,140.797906026
2020-01-01,E05000893,GVA,£m,149.787272171
2020-01-01,E05000894,GVA,£m,108.879140226
2020-01-01,E05000895,GVA,£m,103.436523609
2020-01-01,E05000896,GVA,£m,291.836596845
2020-01-01,E05000897,GVA,£m,200.312912227
2020-01-01,E05000898,GVA,£m,116.016956973
2020-01-01,E05000899,GVA,£m,692.83079169
2020-01-01,E05000900,GVA,£m,518.209197293
2020-01-01,E05000901,GVA,£m,397.251649915
2020-01-01,E05000902,GVA,£m,117.039649814
2020-01-01,E05000903,GVA,£m,601.5479726460001
2020-01-01,E05000904,GVA,£m,425.634531596
2020-01-01,E05000905,GVA,£m,330.437749144
2020-01-01,E05000906,GVA,£m,186.322645431
2020-01-01,E05000907,GVA,£m,832.2877895409999
2020-01-01,E05000908,GVA,£m,75.280737303
2020-01-01,E05000909,GVA,£m,1573.600954243
2020-01-01,E05000910,GVA,£m,71.975489758
2020-01-01,E05000911,GVA,£m,221.950600688
2020-01-01,E05000912,GVA,£m,318.293172213
2020-01-01,E05000913,GVA,£m,107.354994641
2020-01-01,E05000914,GVA,£m,133.170467967
2020-01-01,E05000915,GVA,£m,71.199004199
2020-01-01,E05000916,GVA,£m,58.234256536
2020-01-01,E05000917,GVA,£m,27.459973015
2020-01-01,E05000918,GVA,£m,127.549165834
2020-01-01,E05000919,GVA,£m,135.92583930200001
2020-01-01,E05000920,GVA,£m,99.442706744
2020-01-01,E05000921,GVA,£m,435.885505929
2020-01-01,E05000922,GVA,£m,53.400557022
2020-01-01,E05000923,GVA,£m,159.469528273
2020-01-01,E05000924,GVA,£m,132.916944981
2020-01-01,E05000925,GVA,£m,124.643631919
2020-01-01,E05000926,GVA,£m,78.5713114
2020-01-01,E05000927,GVA,£m,72.277462413
2020-01-01,E05000928,GVA,£m,82.952783053
2020-01-01,E05000929,GVA,£m,869.820813566
2020-01-01,E05000930,GVA,£m,91.900533772
2020-01-01,E05000931,GVA,£m,55.565269267
2020-01-01,E05000932,GVA,£m,92.476658091
2020-01-01,E05000933,GVA,£m,108.317455006
2020-01-01,E05000934,GVA,£m,113.065565737
2020-01-01,E05000935,GVA,£m,140.485126872
2020-01-01,E05000936,GVA,£m,235.111006709
2020-01-01,E05000937,GVA,£m,304.18486740599997
2020-01-01,E05000938,GVA,£m,381.706043454
2020-01-01,E05000939,GVA,£m,84.872538165
2020-01-01,E05000940,GVA,£m,162.055968172
2020-01-01,E05000941,GVA,£m,291.474635842
2020-01-01,E05000942,GVA,£m,610.374761974
2020-01-01,E05000943,GVA,£m,233.870672675
2020-01-01,E05000944,GVA,£m,154.09824719
2020-01-01,E05000945,GVA,£m,97.22864796100001
2020-01-01,E05000946,GVA,£m,156.228572261
2020-01-01,E05000947,GVA,£m,372.58578048100003
2020-01-01,E05000948,GVA,£m,171.812244352
2020-01-01,E05000949,GVA,£m,109.459710742
2020-01-01,E05000950,GVA,£m,173.812851128
2020-01-01,E05000951,GVA,£m,106.22103728
2020-01-01,E05000952,GVA,£m,135.526272006
2020-01-01,E05000953,GVA,£m,119.099750082
2020-01-01,E05000954,GVA,£m,105.43599168
2020-01-01,E05000955,GVA,£m,221.914714678
2020-01-01,E05000956,GVA,£m,803.696018649
2020-01-01,E05000957,GVA,£m,1085.29454087
2020-01-01,E05000958,GVA,£m,418.96004203900003
2020-01-01,E05000959,GVA,£m,101.261893985
2020-01-01,E05000960,GVA,£m,180.639606173
2020-01-01,E05000961,GVA,£m,77.647300561
2020-01-01,E05000962,GVA,£m,149.757593302
2020-01-01,E05000963,GVA,£m,138.726862098
2020-01-01,E05000964,GVA,£m,264.303546166
2020-01-01,E05000965,GVA,£m,144.382586345
2020-01-01,E05000966,GVA,£m,105.784759776
2020-01-01,E05000967,GVA,£m,88.211458976
2020-01-01,E05000968,GVA,£m,109.182008395
2020-01-01,E05000969,GVA,£m,95.46769311
2020-01-01,E05000970,GVA,£m,137.587645542
2020-01-01,E05000971,GVA,£m,99.54601837999999
2020-01-01,E05000972,GVA,£m,203.521611718
2020-01-01,E05000973,GVA,£m,467.446534255
2020-01-01,E05000974,GVA,£m,193.473547378
2020-01-01,E05000975,GVA,£m,138.943866159
2020-01-01,E05000976,GVA,£m,572.32023858
2020-01-01,E05000977,GVA,£m,135.83678385299999
2020-01-01,E05000978,GVA,£m,149.57350719599998
2020-01-01,E05000979,GVA,£m,68.298398244
2020-01-01,E05000980,GVA,£m,378.10849497000004
2020-01-01,E05000981,GVA,£m,138.238097863
2020-01-01,E05000982,GVA,£m,141.163942107
2020-01-01,E05000983,GVA,£m,257.913699244
2020-01-01,E05000984,GVA,£m,52.791915096
2020-01-01,E05000985,GVA,£m,373.006339002
2020-01-01,E05000986,GVA,£m,133.564199987
2020-01-01,E05000987,GVA,£m,169.947121016
2020-01-01,E05000988,GVA,£m,213.15977292
2020-01-01,E05000989,GVA,£m,252.560708
2020-01-01,E05000990,GVA,£m,157.779208989
2020-01-01,E05000991,GVA,£m,171.76661284600002
2020-01-01,E05000992,GVA,£m,138.946885105
2020-01-01,E05000993,GVA,£m,112.756853459
2020-01-01,E05000994,GVA,£m,154.926945485
2020-01-01,E05000995,GVA,£m,146.693441745
2020-01-01,E05000996,GVA,£m,47.323077456
2020-01-01,E05001067,GVA,£m,212.42520986899999
2020-01-01,E05001068,GVA,£m,219.87435009700002
2020-01-01,E05001069,GVA,£m,325.428324346
2020-01-01,E05001071,GVA,£m,32.088095356
2020-01-01,E05001072,GVA,£m,35.937217029
2020-01-01,E05001073,GVA,£m,35.580764568
2020-01-01,E05001074,GVA,£m,1370.944254664
2020-01-01,E05001075,GVA,£m,82.60788935
2020-01-01,E05001076,GVA,£m,191.352350733
2020-01-01,E05001077,GVA,£m,123.767423812
2020-01-01,E05001078,GVA,£m,253.89162527
2020-01-01,E05001079,GVA,£m,261.136002053
2020-01-01,E05001080,GVA,£m,158.98398215100002
2020-01-01,E05001081,GVA,£m,117.558236713
2020-01-01,E05001082,GVA,£m,72.976072559
2020-01-01,E05001083,GVA,£m,46.532435273
2020-01-01,E05001084,GVA,£m,170.058787347
2020-01-01,E05001085,GVA,£m,355.271811592
2020-01-01,E05001086,GVA,£m,59.727890224
2020-01-01,E05001087,GVA,£m,27.198804241
2020-01-01,E05001088,GVA,£m,38.112326960000004
2020-01-01,E05001115,GVA,£m,103.983386981
2020-01-01,E05001116,GVA,£m,70.386944909
2020-01-01,E05001117,GVA,£m,208.006164804
2020-01-01,E05001118,GVA,£m,230.576056993
2020-01-01,E05001119,GVA,£m,931.598912216
2020-01-01,E05001120,GVA,£m,47.156662432
2020-01-01,E05001121,GVA,£m,96.093982521
2020-01-01,E05001122,GVA,£m,323.804638693
2020-01-01,E05001123,GVA,£m,1110.751780324
2020-01-01,E05001124,GVA,£m,65.704688086
2020-01-01,E05001125,GVA,£m,67.348000834
2020-01-01,E05001126,GVA,£m,36.762378554
2020-01-01,E05001127,GVA,£m,39.259681977
2020-01-01,E05001128,GVA,£m,342.94603292
2020-01-01,E05001129,GVA,£m,57.025577403
2020-01-01,E05001130,GVA,£m,99.98009194800001
2020-01-01,E05001131,GVA,£m,403.327481708
2020-01-01,E05001132,GVA,£m,120.29869360000001
2020-01-01,E05001133,GVA,£m,124.233228174
2020-01-01,E05001134,GVA,£m,94.016292852
2020-01-01,E05001135,GVA,£m,290.269313271
2020-01-01,E05001136,GVA,£m,74.107826168
2020-01-01,E05001137,GVA,£m,66.341197912
2020-01-01,E05001138,GVA,£m,207.59023163499998
2020-01-01,E05001139,GVA,£m,62.760986233
2020-01-01,E05001140,GVA,£m,35.186985481
2020-01-01,E05001141,GVA,£m,125.615796526
2020-01-01,E05001142,GVA,£m,52.269530415
2020-01-01,E05001143,GVA,£m,91.110561981
2020-01-01,E05001144,GVA,£m,161.139372926
2020-01-01,E05001145,GVA,£m,44.502473209
2020-01-01,E05001146,GVA,£m,32.672039481
2020-01-01,E05001147,GVA,£m,192.925259661
2020-01-01,E05001148,GVA,£m,192.377633695
2020-01-01,E05001149,GVA,£m,51.388392438
2020-01-01,E05001150,GVA,£m,105.587777414
2020-01-01,E05001151,GVA,£m,34.488242842
2020-01-01,E05001152,GVA,£m,29.084334687000002
2020-01-01,E05001153,GVA,£m,72.081317564
2020-01-01,E05001154,GVA,£m,307.137324444
2020-01-01,E05001155,GVA,£m,66.479405274
2020-01-01,E05001156,GVA,£m,91.998978447
2020-01-01,E05001157,GVA,£m,72.168620316
2020-01-01,E05001158,GVA,£m,392.495242456
2020-01-01,E05001159,GVA,£m,1245.279505927
2020-01-01,E05001160,GVA,£m,139.330408088
2020-01-01,E05001161,GVA,£m,455.020738392
2020-01-01,E05001162,GVA,£m,79.870576035
2020-01-01,E05001163,GVA,£m,46.093280105000005
2020-01-01,E05001164,GVA,£m,150.1370557
2020-01-01,E05001165,GVA,£m,113.393648375
2020-01-01,E05001166,GVA,£m,923.325157655
2020-01-01,E05001167,GVA,£m,145.214207132
2020-01-01,E05001168,GVA,£m,119.642657153
2020-01-01,E05001169,GVA,£m,68.142616277
2020-01-01,E05001170,GVA,£m,64.849521306
2020-01-01,E05001171,GVA,£m,64.980187833
2020-01-01,E05001172,GVA,£m,394.38651776899997
2020-01-01,E05001173,GVA,£m,187.20320246600002
2020-01-01,E05001174,GVA,£m,472.62185266700004
2020-01-01,E05001175,GVA,£m,909.6881591289999
2020-01-01,E05001176,GVA,£m,144.672220018
2020-01-01,E05001177,GVA,£m,192.387224024
2020-01-01,E05001218,GVA,£m,329.334157184
2020-01-01,E05001219,GVA,£m,1126.702634843
2020-01-01,E05001220,GVA,£m,928.028771935
2020-01-01,E05001221,GVA,£m,325.165178867
2020-01-01,E05001222,GVA,£m,791.879285437
2020-01-01,E05001223,GVA,£m,1080.827684863
2020-01-01,E05001224,GVA,£m,308.387141902
2020-01-01,E05001225,GVA,£m,232.635167731
2020-01-01,E05001226,GVA,£m,250.091330718
2020-01-01,E05001227,GVA,£m,182.112804983
2020-01-01,E05001228,GVA,£m,1898.284718361
2020-01-01,E05001229,GVA,£m,111.052163815
2020-01-01,E05001230,GVA,£m,100.87750097
2020-01-01,E05001231,GVA,£m,668.7765979989999
2020-01-01,E05001232,GVA,£m,951.644510078
2020-01-01,E05001233,GVA,£m,137.136558253
2020-01-01,E05001234,GVA,£m,107.135500911
2020-01-01,E05001235,GVA,£m,410.8751373
2020-01-01,E05001236,GVA,£m,140.977444101
2020-01-01,E05001237,GVA,£m,445.816123997
2020-01-01,E05001238,GVA,£m,739.043315972
2020-01-01,E05001239,GVA,£m,108.964114629
2020-01-01,E05001240,GVA,£m,226.61224269800002
2020-01-01,E05001241,GVA,£m,94.75706007299999
2020-01-01,E05001242,GVA,£m,141.88932034
2020-01-01,E05001243,GVA,£m,64.08180247
2020-01-01,E05001244,GVA,£m,181.068891908
2020-01-01,E05001245,GVA,£m,428.242976308
2020-01-01,E05001246,GVA,£m,63.563496053
2020-01-01,E05001247,GVA,£m,501.158838876
2020-01-01,E05001248,GVA,£m,186.221275728
2020-01-01,E05001249,GVA,£m,273.206903022
2020-01-01,E05001250,GVA,£m,251.76062982
2020-01-01,E05001251,GVA,£m,105.578171819
2020-01-01,E05001252,GVA,£m,83.270215047
2020-01-01,E05001253,GVA,£m,96.975203121
2020-01-01,E05001254,GVA,£m,565.559233177
2020-01-01,E05001255,GVA,£m,288.064865275
2020-01-01,E05001256,GVA,£m,113.157005627
2020-01-01,E05001257,GVA,£m,59.955766459
2020-01-01,E05001258,GVA,£m,146.238476115
2020-01-01,E05001259,GVA,£m,136.697693566
2020-01-01,E05001260,GVA,£m,85.375044059
2020-01-01,E05001261,GVA,£m,114.309784951
2020-01-01,E05001262,GVA,£m,64.149777244
2020-01-01,E05001263,GVA,£m,57.947498048
2020-01-01,E05001264,GVA,£m,211.13015472
2020-01-01,E05001265,GVA,£m,85.44838147600001
2020-01-01,E05001266,GVA,£m,55.532590158
2020-01-01,E05001267,GVA,£m,206.608011895
2020-01-01,E05001268,GVA,£m,636.491069997
2020-01-01,E05001269,GVA,£m,82.34961995500001
2020-01-01,E05001270,GVA,£m,426.252596632
2020-01-01,E05001271,GVA,£m,51.930575727000004
2020-01-01,E05001272,GVA,£m,97.420641441
2020-01-01,E05001273,GVA,£m,1349.198374849
2020-01-01,E05001274,GVA,£m,141.489441282
2020-01-01,E05001275,GVA,£m,99.331784174
2020-01-01,E05001276,GVA,£m,745.423582669
2020-01-01,E05001277,GVA,£m,62.428876232
2020-01-01,E05001278,GVA,£m,368.204880122
2020-01-01,E05001279,GVA,£m,219.693179145
2020-01-01,E05001280,GVA,£m,44.406523852999996
2020-01-01,E05001281,GVA,£m,271.088860945
2020-01-01,E05001282,GVA,£m,410.360758206
2020-01-01,E05001283,GVA,£m,757.4393142829999
2020-01-01,E05001284,GVA,£m,2140.358840073
2020-01-01,E05001285,GVA,£m,1447.351957176
2020-01-01,E05001286,GVA,£m,107.94026247
2020-01-01,E05001287,GVA,£m,129.510186169
2020-01-01,E05001288,GVA,£m,156.435867701
2020-01-01,E05001289,GVA,£m,1367.7851595500001
2020-01-01,E05001290,GVA,£m,112.906349063
2020-01-01,E05001291,GVA,£m,218.33932029000002
2020-01-01,E05001292,GVA,£m,82.265925677
2020-01-01,E05001293,GVA,£m,551.41745434
2020-01-01,E05001294,GVA,£m,127.980090891
2020-01-01,E05001295,GVA,£m,1430.20503156
2020-01-01,E05001296,GVA,£m,129.710583516
2020-01-01,E05001297,GVA,£m,715.61917842
2020-01-01,E05001298,GVA,£m,141.47181976800002
2020-01-01,E05001299,GVA,£m,383.073349192
2020-01-01,E05001300,GVA,£m,81.333155005
2020-01-01,E05001301,GVA,£m,386.099139007
2020-01-01,E05001302,GVA,£m,174.212597387
2020-01-01,E05001303,GVA,£m,260.832242963
2020-01-01,E05001304,GVA,£m,740.112835225
2020-01-01,E05001305,GVA,£m,127.136120242
2020-01-01,E05001306,GVA,£m,108.95450515
2020-01-01,E05001307,GVA,£m,106.512952396
2020-01-01,E05001308,GVA,£m,205.697134277
2020-01-01,E05001309,GVA,£m,191.645374976
2020-01-01,E05001310,GVA,£m,85.813848813
2020-01-01,E05001311,GVA,£m,260.772131791
2020-01-01,E05001312,GVA,£m,51.252129631
2020-01-01,E05001313,GVA,£m,59.912448435
2020-01-01,E05001314,GVA,£m,498.592134694
2020-01-01,E05001315,GVA,£m,239.42458801499998
2020-01-01,E05001316,GVA,£m,431.04685728100003
2020-01-01,E05001317,GVA,£m,156.589577666
2020-01-01,E05001318,GVA,£m,98.751711985
2020-01-01,E05001319,GVA,£m,60.048797793
2020-01-01,E05001320,GVA,£m,359.603361211
2020-01-01,E05001321,GVA,£m,285.987060099
2020-01-01,E05001322,GVA,£m,116.924508627
2020-01-01,E05001323,GVA,£m,167.147780092
2020-01-01,E05001324,GVA,£m,570.692339936
2020-01-01,E05001325,GVA,£m,142.862671173
2020-01-01,E05001326,GVA,£m,199.464512631
2020-01-01,E05001327,GVA,£m,400.036081099
2020-01-01,E05001328,GVA,£m,84.147354413
2020-01-01,E05001329,GVA,£m,127.675964858
2020-01-01,E05001330,GVA,£m,1561.482525315
2020-01-01,E05001331,GVA,£m,62.965141802
2020-01-01,E05001332,GVA,£m,66.844621375
2020-01-01,E05001333,GVA,£m,240.26322079
2020-01-01,E05001334,GVA,£m,92.68736081
2020-01-01,E05001335,GVA,£m,178.650096751
2020-01-01,E05001336,GVA,£m,133.21559853
2020-01-01,E05001337,GVA,£m,153.849891447
2020-01-01,E05001338,GVA,£m,131.204962995
2020-01-01,E05001339,GVA,£m,44.135499822999996
2020-01-01,E05001340,GVA,£m,382.680399571
2020-01-01,E05001341,GVA,£m,286.333382826
2020-01-01,E05001342,GVA,£m,293.992407524
2020-01-01,E05001343,GVA,£m,219.55596050900002
2020-01-01,E05001344,GVA,£m,95.640384844
2020-01-01,E05001345,GVA,£m,702.458996032
2020-01-01,E05001346,GVA,£m,321.203960557
2020-01-01,E05001347,GVA,£m,1486.04285785
2020-01-01,E05001348,GVA,£m,196.014394048
2020-01-01,E05001349,GVA,£m,430.492049786
2020-01-01,E05001350,GVA,£m,116.566432117
2020-01-01,E05001351,GVA,£m,204.090292377
2020-01-01,E05001352,GVA,£m,131.742352574
2020-01-01,E05001353,GVA,£m,210.535998657
2020-01-01,E05001354,GVA,£m,298.31793159
2020-01-01,E05001355,GVA,£m,308.082545451
2020-01-01,E05001356,GVA,£m,280.17835608999997
2020-01-01,E05001357,GVA,£m,87.507040574
2020-01-01,E05001358,GVA,£m,418.987904526
2020-01-01,E05001359,GVA,£m,547.689976259
2020-01-01,E05001360,GVA,£m,98.281798072
2020-01-01,E05001361,GVA,£m,340.35067730400004
2020-01-01,E05001362,GVA,£m,571.31822114
2020-01-01,E05001363,GVA,£m,102.354404875
2020-01-01,E05001364,GVA,£m,407.23557743000003
2020-01-01,E05001365,GVA,£m,916.9858547700001
2020-01-01,E05001366,GVA,£m,105.197788027
2020-01-01,E05001367,GVA,£m,97.775864422
2020-01-01,E05001368,GVA,£m,146.294380956
2020-01-01,E05001369,GVA,£m,92.31194793
2020-01-01,E05001370,GVA,£m,393.769515005
2020-01-01,E05001371,GVA,£m,571.538748099
2020-01-01,E05001372,GVA,£m,176.59386014
2020-01-01,E05001373,GVA,£m,756.805101236
2020-01-01,E05001374,GVA,£m,149.260501014
2020-01-01,E05001375,GVA,£m,144.077473299
2020-01-01,E05001376,GVA,£m,154.12298429999998
2020-01-01,E05001377,GVA,£m,153.58137207
2020-01-01,E05001378,GVA,£m,210.875534038
2020-01-01,E05001379,GVA,£m,89.451002154
2020-01-01,E05001380,GVA,£m,268.507121776
2020-01-01,E05001381,GVA,£m,134.205502074
2020-01-01,E05001382,GVA,£m,270.743856003
2020-01-01,E05001383,GVA,£m,358.97686465
2020-01-01,E05001384,GVA,£m,223.0104366
2020-01-01,E05001385,GVA,£m,110.93543977
2020-01-01,E05001386,GVA,£m,1319.401783758
2020-01-01,E05001387,GVA,£m,97.086524428
2020-01-01,E05001389,GVA,£m,503.254333022
2020-01-01,E05001390,GVA,£m,323.907183289
2020-01-01,E05001391,GVA,£m,255.63063334
2020-01-01,E05001392,GVA,£m,466.512190357
2020-01-01,E05001393,GVA,£m,499.209150429
2020-01-01,E05001396,GVA,£m,882.698942742
2020-01-01,E05001397,GVA,£m,242.473630125
2020-01-01,E05001398,GVA,£m,400.611876294
2020-01-01,E05001399,GVA,£m,296.397047879
2020-01-01,E05001400,GVA,£m,284.003124026
2020-01-01,E05001401,GVA,£m,217.806908615
2020-01-01,E05001402,GVA,£m,237.889619206
2020-01-01,E05001403,GVA,£m,189.971376064
2020-01-01,E05001405,GVA,£m,173.294269357
2020-01-01,E05001407,GVA,£m,459.65262562099997
2020-01-01,E05001408,GVA,£m,162.425228009
2020-01-01,E05001409,GVA,£m,265.024949709
2020-01-01,E05001410,GVA,£m,568.010643966
2020-01-01,E05001444,GVA,£m,120.16170095300001
2020-01-01,E05001445,GVA,£m,86.332352561
2020-01-01,E05001446,GVA,£m,587.444797198
2020-01-01,E05001447,GVA,£m,798.036493422
2020-01-01,E05001448,GVA,£m,110.980238935
2020-01-01,E05001449,GVA,£m,217.47778829
2020-01-01,E05001450,GVA,£m,137.499053698
2020-01-01,E05001451,GVA,£m,150.916687203
2020-01-01,E05001452,GVA,£m,586.067446902
2020-01-01,E05001453,GVA,£m,489.368710901
2020-01-01,E05001454,GVA,£m,336.492750628
2020-01-01,E05001455,GVA,£m,380.544225186
